.    3424.4  .     .     .     .     .     .     .         2939.0    .     .     .       .     .      .       077   3   0   1  1  0   1  1      11    0    1
.    2029.6  .     .     .     .     .     .     .         1449.0    .     .     .       .     .      .       078   3   0   1  1  0   1  1      11    0    1
.    3122.7  .     .     .     .     .     .     .         2483.6    .     .     .       .     .      .       078   3   0   1  1  0   1  1      11    0    1
.    2163.4  .     .     .     .     .     .     .         1519.3    .     .     .       .     .      .       079   3   0   1  1  0   1  1      11    0    1
.    1757.0  .     .     .     .     .     .     .         2061.7    .     .     .       .     .      .       079   3   0   1  1  0   1  1      11    0    1
.    1752.6  .     .     .     .     .     .     .         1750.0    .     .     .       .     .      .       079   3   0   1  1  0   1  1      11    0    1
.    1194.5  .     .     .     .     .     .     .         797.2     .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1798.1  .     .     .     .     .     .     .         1784.8    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1118.3  .     .     .     .     .     .     .         1208.0    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1567.9  .     .     .     .     .     .     .         1207.6    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1510.3  .     .     .     .     .     .     .         1158.0    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1109.7  .     .     .     .     .     .     .          234.3    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.     842.9  .     .     .     .     .     .     .          0        .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    2436.8  .     .     .     .     .     .     .         1924.4    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1444.3  .     .     .     .     .     .     .         1423.4    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1723.9  .     .     .     .     .     .     .         2190.3    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    2175.6  .     .     .     .     .     .     .         1796.1    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1261.5  .     .     .     .     .     .     .         1495.4    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1620.5  .     .     .     .     .     .     .         1096.3    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1784.3  .     .     .     .     .     .     .         1832.3    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    2241.8  .     .     .     .     .     .     .         1890.1    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1528.8  .     .     .     .     .     .     .         1394.7    .     .     .       .     .      .       080   3   0   1  1  0   1  1      11    0    1
.    1716.9  .     .     .     .     .     .     .         1422.2    .     .     .       .     .      .       081   3   0   1  1  0   1  1      11    0    1
.    1511.9  .     .     .     .     .     .     .          0        .     .     .       .     .      .       082   3   0   1  1  0   1  1      11    0    1
.    1360.8  .     .     .     .     .     .     .         1189.8    .     .     .       .     .      .       084   3   0   1  1  0   1  1      11    0    1
.    1507.7  .     .     .     .     .     .     .         1938.6    .     .     .       .     .      .       084   3   0   1  1  0   1  1      11    0    1
.    461.9   .     .     .     .     .     .     .          546.4    .     .     .       .     .      .       085   3   0   1  1  0   1  1      11    0    1
.    982.2   .     .     .     .     .     .     .          0        .     .     .       .     .      .       085   3   0   1  1  0   1  1      11    0    1
.    2594.9  .     .     .     .     .     .     .         2240.4    .     .     .       .     .      .       088   3   0   1  1  0   1  1      11    0    1
.    2032.9  .     .     .     .     .     .     .         1673.6    .     .     .       .     .      .       088   3   0   1  1  0   1  1      11    0    1
.    2972.3  .     .     .     .     .     .     .         2559.0    .     .     .       .     .      .       088   3   0   1  1  0   1  1      11    0    1
.    1871.6  .     .     .     .     .     .     .         1931.0    .     .     .       .     .      .       189   3 1  0     1  0   1  1      11    0    1
.    2178.6  .     .     .     .     .     .     .         1913.5    .     .     .       .     .      .       189   3 1  0     1  0   1  1      11    0    1
.    1641.3  .     .     .     .     .     .     .         1616.8    .     .     .       .     .      .       189   3 1  0     1  0   1  1      11    0    1
.    1746.3  .     .     .     .     .     .     .         1453.7    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2437.7  .     .     .     .     .     .     .         2046.8    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2395.8  .     .     .     .     .     .     .         2083.1    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1579.8  .     .     .     .     .     .     .         1083.8    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1290.1  .     .     .     .     .     .     .         1538.4    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2416.1  .     .     .     .     .     .     .          0        .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1486.3  .     .     .     .     .     .     .         1339.2    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1818.8  .     .     .     .     .     .     .         1495.9    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2190.6  .     .     .     .     .     .     .         1860.6    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1696.9  .     .     .     .     .     .     .         1691.6    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1394.3  .     .     .     .     .     .     .         912.9     .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1879.6  .     .     .     .     .     .     .         1931.7    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1743.1  .     .     .     .     .     .     .         1618.5    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1371.6  .     .     .     .     .     .     .         1788.2    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1749.9  .     .     .     .     .     .     .         1256.0    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2158.8  .     .     .     .     .     .     .         2183.2    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1525.3  .     .     .     .     .     .     .         1065.8   .     .     .       .     .      .       190   3 1  0     1  0   1  1       11    0    1
